id,predicted_result_type,sentence_year,sentence_months,sentence_days,sentence_hours,is_suspended,suspension_years,suspension_months,fine_is_fixed,fine_amount,drug_weight,entry_date,result_date,court,codex_articles,result_type,region,gender_group,is_weight_missing
10228386,штраф,0.0,0.0,60.0,0.0,False,0.0,0.0,True,5000.0,42.94,2021-11-16,2021-10-12,Иркутский районный суд (Иркутская область),228 ч.1 УК,Вынесен ПРИГОВОР,Иркутская область,муж,False
10189497,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2022-10-31,,Заиграевский районный суд (Республика Бурятия),228 ч.2 УК,Вынесен ПРИГОВОР,Республика Бурятия,муж,True
10053921,условное осуждение,1.0,0.0,0.0,0.0,True,1.0,1.0,True,0.0,0.32,2020-03-31,,Павловский районный суд (Алтайский край),228 ч.1 УК,Вынесен ПРИГОВОР,Алтайский край,муж,False
10267410,условное осуждение,0.0,0.0,0.0,200.0,False,0.0,0.0,True,0.0,26.08,2020-11-30,,Кировский районный суд (Приморский край),228 ч.1 УК,Вынесен ПРИГОВОР,Приморский край,муж,False
9995477,условное осуждение,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2021-03-12,,Правобережный районный суд (Республика Северная Осетия-Алания),228 ч.2 УК,Вынесен ПРИГОВОР,Республика Северная Осетия-Алания,муж,True
10145648,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2022-10-24,,Железногорский городской суд (Красноярский край),228 ч.2 УК,Вынесен ПРИГОВОР,Красноярский край,муж,True
10084197,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2018-05-31,2018-10-12,Ленинский районный суд г. Тюмени (Тюменская область),228 ч.1 УК,Вынесен ПРИГОВОР,Тюменская область,неизвестно,True
10243701,условное осуждение,0.0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,2.0,2018-10-23,,Кусинский районный суд (Челябинская область),228 ч.2 УК,Вынесен ПРИГОВОР,Челябинская область,муж,False
10129885,условное осуждение,0.0,0.0,0.0,380.0,False,0.0,0.0,True,0.0,26.6,2021-09-01,,Алексеевский районный суд (Белгородская область),228 ч.1 УК,Вынесен ПРИГОВОР,Белгородская область,муж,False
10086718,условное осуждение,1.0,1.0,0.0,0.0,False,0.0,0.0,True,0.0,53.7,2019-11-12,,Грозненский районный суд (Чеченская Республика),228 ч.1 УК,Вынесен ПРИГОВОР,Чеченская Республика,муж,False
10169946,условное осуждение,0.0,0.0,0.0,240.0,False,0.0,0.0,True,0.0,80.93,2022-09-22,2022-07-10,Петровский районный суд (Ставропольский край),228 ч.1 УК,Вынесен ПРИГОВОР,Ставропольский край,муж,False
10015315,условное осуждение,1.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,0.51,2019-02-12,,Киреевский районный суд (Тульская область),228 ч.1 УК,Вынесен ПРИГОВОР,Тульская область,муж,False
10073313,условное осуждение,0.0,0.0,0.0,0.0,False,0.0,0.0,True,10000.0,0.58,2021-08-31,,Гатчинский городской суд (Ленинградская область),228 ч.1 УК,Вынесен ПРИГОВОР,Ленинградская область,муж,False
10151614,условное осуждение,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2024-04-02,,Железнодорожный районный суд г. Рязани (Рязанская область),228 ч.2 УК,,Рязанская область,муж,True
10267267,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2021-12-30,2022-03-02,Фрунзенский районный суд г. Владивостока (Приморский край),228 ч.1 УК,Вынесен ПРИГОВОР,Приморский край,муж,True
10282079,условное осуждение,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,2.82,2018-11-27,,Кызылский городской суд (Республика Тыва),228 ч.1 УК,Уголовное дело ПРЕКРАЩЕНОназначена мера уголовно-правового характера - СУДЕБНЫЙ ШТРАФ (ст. 25.1 УПК РФ),Республика Тыва,неизвестно,False
10032143,условное осуждение,3.0,0.0,0.0,0.0,True,2.0,2.0,True,0.0,1.322,2020-08-31,2020-06-11,Ленинский районный суд г. Ярославля (Ярославская область),228 ч.2 УК,Вынесен ПРИГОВОР,Ярославская область,муж,False
10036473,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,7.63,2022-12-01,,Октябрьский районный суд г. Пензы (Пензенская область),228 ч.1 УК,Вынесен ПРИГОВОР,Пензенская область,муж,False
10168387,лишение свободы,3.0,0.0,0.0,0.0,False,0.0,0.0,True,15000.0,1.22,2020-02-03,,Промышленный районный суд г. Владикавказа (Республика Северная Осетия-Алания),"228 ч.1 УК, 228 ч.2 УК",Вынесен ПРИГОВОР,Республика Северная Осетия-Алания,муж,False
10058101,условное осуждение,3.0,0.0,0.0,0.0,True,3.0,0.0,True,0.0,4.862,2023-11-07,2023-11-12,Емельяновский районный суд (Красноярский край),228 ч.2 УК,Вынесен ПРИГОВОР,Красноярский край,муж,False
10011816,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2024-04-01,,Кызылский городской суд (Республика Тыва),228 ч.1 УК,Вынесен ПРИГОВОР,Республика Тыва,муж,True
10121934,штраф,1.0,6.0,0.0,0.0,False,0.0,0.0,True,0.0,0.559,2019-03-29,,Дзержинский городской суд (Нижегородская область),228 ч.1 УК,Вынесен ПРИГОВОР,Нижегородская область,муж,False
10175656,условное осуждение,1.0,0.0,0.0,0.0,True,1.0,2.0,True,0.0,0.45,2021-03-29,,Ярцевский городской суд (Смоленская область),228 ч.1 УК,Вынесен ПРИГОВОР,Смоленская область,муж,False
10172009,условное осуждение,0.0,0.0,0.0,22.0,False,0.0,0.0,True,0.0,72.91,2021-08-30,2021-09-11,Гайский городской суд (Оренбургская область),228 ч.1 УК,Вынесен ПРИГОВОР,Оренбургская область,муж,False
10131091,условное осуждение,3.0,3.0,0.0,0.0,True,3.0,3.0,True,0.0,172.0,2019-03-27,2019-09-04,Бийский районный суд (Алтайский край),228 ч.2 УК,Вынесен ПРИГОВОР,Алтайский край,муж,False
10077806,условное осуждение,0.0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,8.64,2019-03-11,,Кировский районный суд г. Волгограда (Волгоградская область),228 ч.1 УК,Вынесен ПРИГОВОР,Волгоградская область,муж,False
10178218,условное осуждение,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,,2018-05-28,,Илекский районный суд (Оренбургская область),228 ч.1 УК,Вынесен ПРИГОВОР,Оренбургская область,муж,True
9985811,условное осуждение,4.0,0.0,0.0,0.0,True,5.0,0.0,True,0.0,17.7,2022-11-29,,Смирныховский районный суд (Сахалинская область),228 ч.2 УК,Вынесен ПРИГОВОР,Сахалинская область,муж,False
10012604,условное осуждение,3.0,3.0,0.0,0.0,True,3.0,3.0,True,0.0,86.19,2022-10-04,,Жирновский районный суд (Волгоградская область),228 ч.2 УК,Вынесен ПРИГОВОР,Волгоградская область,муж,False
10113423,условное осуждение,3.0,4.0,0.0,0.0,True,3.0,4.0,True,0.0,1.07,2021-09-29,,Устиновский районный суд г. Ижевска (Удмуртская Республика),228 ч.2 УК,Вынесен ПРИГОВОР,Удмуртская Республика,муж,False
10051941,условное осуждение,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2022-05-17,2022-04-07,Йошкар-Олинский городской суд (Республика Марий Эл),228 ч.2 УК,Вынесен ПРИГОВОР,Республика Марий Эл,неизвестно,True
10114572,условное осуждение,1.0,1.0,0.0,0.0,True,3.0,0.0,True,0.0,7.11,2018-06-27,2018-10-07,Балейский городской суд (Забайкальский край),228 ч.1 УК,Вынесен ПРИГОВОР,Забайкальский край,муж,False
10182631,штраф,0.0,0.0,60.0,0.0,False,0.0,0.0,True,10000.0,,2021-07-14,,Ленинский районный суд г. Тюмени (Тюменская область),228 ч.1 УК,Вынесен ПРИГОВОР,Тюменская область,муж,True
10000288,условное осуждение,1.0,0.0,0.0,0.0,True,2.0,0.0,True,0.0,24.69,2019-12-18,,Промышленный районный суд г. Смоленска (Смоленская область),228 ч.1 УК,Вынесен ПРИГОВОР,Смоленская область,муж,False
10336461,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2024-04-25,,Ленинский районный суд г. Перми (Пермский край),228 ч.1 УК,Вынесен ПРИГОВОР,Пермский край,муж,True
10154683,условное осуждение,0.0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.226,2019-08-21,2019-04-09,Кировский районный суд г. Перми (Пермский край),228 ч.1 УК,Вынесен ПРИГОВОР,Пермский край,муж,False
